16 12 

60 81 87 2 19 71 24 76 89 38 5 41 
23 17 37 22 20 71 35 27 38 8 70 12 
79 12 60 56 38 58 67 87 69 96 26 12 
26 21 49 40 24 3 16 78 21 92 65 86 
1 45 31 81 12 97 29 2 69 14 83 34 
15 98 22 31 72 83 85 30 78 99 30 61 
90 76 95 66 78 5 55 28 95 32 19 37 
99 80 76 41 70 9 98 58 58 30 48 58 
82 39 0 51 58 46 83 84 93 92 96 70 
99 5 26 21 2 46 87 30 36 30 38 76 
92 10 17 62 28 8 4 15 88 2 92 97 
12 73 86 13 2 32 75 34 77 39 23 11 
83 98 29 47 29 2 10 28 52 11 37 36 
34 88 53 18 39 55 25 0 26 58 7 98 
96 94 6 95 89 17 59 56 81 98 27 90 
8 8 23 84 51 84 7 20 96 38 15 28 
