14 12 

88 64 92 60 23 8 80 36 32 88 92 22 
71 18 71 23 44 56 61 56 41 68 64 67 
29 1 68 70 69 30 14 46 96 53 41 86 
80 34 42 66 6 12 36 32 86 71 51 45 
25 17 49 46 28 73 93 73 73 5 58 59 
0 26 43 57 51 63 74 15 7 89 68 73 
50 76 43 41 4 15 86 92 87 37 47 29 
14 86 3 85 67 57 75 59 75 99 98 97 
21 55 13 60 28 11 81 85 40 55 29 56 
93 52 33 54 73 90 36 22 40 0 3 39 
85 91 0 16 61 24 72 96 86 22 51 46 
28 94 10 26 82 24 79 59 80 24 36 18 
42 3 54 64 67 2 99 60 44 76 49 4 
40 17 76 86 17 20 99 1 94 47 93 89 
