19 12 

79 3 71 4 78 61 27 55 57 93 56 3 
9 69 65 75 19 33 87 12 96 63 89 29 
85 20 50 60 90 61 77 23 87 30 13 84 
16 89 36 7 76 9 63 82 80 93 74 35 
33 21 24 22 86 67 52 18 80 88 17 45 
83 55 85 78 33 59 87 66 42 1 72 37 
40 12 12 25 29 95 97 40 31 2 51 60 
67 96 50 71 17 48 47 88 43 14 49 68 
94 50 58 46 40 61 71 70 37 60 77 38 
99 72 58 40 98 73 49 26 88 92 47 34 
2 3 44 79 54 83 13 97 49 58 26 14 
47 98 90 99 41 64 52 10 29 91 21 40 
84 67 83 13 4 17 49 92 26 88 12 72 
56 28 16 52 68 51 24 88 49 19 10 18 
63 26 64 6 75 69 60 25 15 80 84 72 
30 41 68 21 74 17 39 47 10 63 31 83 
53 88 90 55 66 78 44 57 39 82 91 50 
26 22 21 30 74 61 69 21 10 4 35 3 
84 18 71 1 92 70 95 64 75 56 27 60 
