14 12 

80 47 51 49 75 20 58 16 2 98 27 67 
75 69 31 28 85 81 9 96 85 54 21 81 
26 99 12 98 63 40 42 38 70 43 25 64 
18 20 59 40 2 6 88 47 72 26 50 86 
39 68 4 74 26 22 87 85 28 99 46 25 
13 24 10 46 79 5 29 97 34 44 71 33 
19 24 68 67 52 3 27 65 90 39 20 68 
79 1 49 92 41 95 43 15 80 73 28 63 
76 45 2 96 0 26 21 51 28 0 88 93 
39 38 0 27 52 16 9 21 75 63 43 60 
20 59 36 80 64 96 3 39 57 10 51 72 
78 53 96 20 39 36 19 87 71 58 92 92 
1 60 8 60 85 96 65 11 23 20 1 75 
10 29 72 13 49 39 25 27 43 54 69 23 
