15 12 

1 92 85 95 43 91 26 65 12 42 94 48 
89 77 61 41 32 37 56 46 16 67 46 15 
51 80 66 31 64 86 62 60 45 12 71 11 
38 1 48 40 82 59 52 67 86 73 19 98 
7 2 83 62 20 54 15 56 23 53 86 42 
68 64 5 49 1 39 12 35 30 16 60 21 
93 77 72 49 28 83 17 33 20 94 37 78 
29 52 2 7 11 1 90 56 69 73 26 63 
71 59 5 76 40 95 83 27 44 59 22 79 
33 28 9 54 37 42 71 44 95 28 24 63 
44 89 1 59 69 81 31 38 52 43 92 70 
13 15 62 2 12 3 83 84 64 3 41 63 
30 91 89 93 18 94 24 82 41 97 59 93 
60 31 25 58 17 41 46 85 27 97 99 42 
91 68 40 25 54 89 58 48 74 63 76 62 
