20 14 

39 75 71 16 9 63 83 54 23 23 18 67 5 87 
53 93 47 65 48 73 60 70 51 41 87 43 30 48 
5 36 50 15 85 19 77 59 73 65 80 28 10 84 
0 87 26 95 87 22 70 41 24 40 71 0 81 23 
58 33 25 73 71 79 6 25 59 74 37 8 35 60 
58 70 32 4 39 39 26 57 46 4 58 9 79 36 
51 50 63 52 75 75 81 71 82 30 15 37 36 85 
22 34 42 64 26 25 43 75 99 68 55 89 54 93 
13 25 34 70 56 35 68 14 80 40 8 53 63 21 
88 32 3 82 87 82 0 55 68 78 7 92 21 81 
73 23 3 10 81 9 40 18 73 51 76 33 31 30 
46 77 85 18 65 56 94 30 58 6 19 54 93 9 
32 95 2 53 57 52 65 12 97 96 30 12 46 85 
65 81 8 34 87 15 39 34 97 50 26 80 6 99 
68 6 98 45 3 48 7 90 9 12 31 31 92 49 
94 87 40 17 58 12 98 47 99 94 52 55 66 88 
89 52 34 45 60 17 37 61 97 59 74 15 2 17 
24 94 40 69 47 58 36 72 18 55 43 57 9 36 
15 42 97 24 62 27 87 6 21 41 47 53 44 15 
77 46 43 78 50 19 11 2 94 50 81 95 78 21 
