19 12 

93 16 68 52 7 98 13 87 64 3 85 36 
28 9 28 39 50 76 15 3 60 36 6 12 
47 70 60 33 79 48 69 48 77 25 31 76 
97 8 61 69 68 51 64 66 53 78 80 52 
0 65 33 80 25 46 37 94 45 31 83 2 
31 8 92 20 43 86 88 98 47 52 26 64 
68 88 27 37 49 10 93 37 34 94 98 50 
70 18 85 62 21 96 96 44 71 78 79 78 
42 65 84 96 96 61 29 59 81 24 29 51 
57 74 6 13 48 70 71 30 53 22 60 44 
73 46 3 35 59 12 87 45 81 71 93 77 
17 71 3 87 53 62 95 87 81 66 34 83 
77 47 73 44 36 10 87 65 63 23 97 94 
7 49 27 35 36 96 60 5 13 43 16 69 
88 37 24 66 14 38 55 36 88 21 72 64 
81 2 2 90 66 93 89 0 97 85 67 87 
97 75 94 41 27 24 99 50 26 29 43 71 
56 12 70 85 36 20 71 30 20 81 67 83 
96 88 78 72 29 24 48 48 39 48 79 26 
