18 12 

44 51 76 17 57 92 63 66 24 28 95 94 
48 30 75 61 86 33 44 94 67 45 37 51 
1 87 61 72 89 89 85 92 79 49 13 28 
12 63 59 79 20 92 93 51 47 14 68 21 
88 52 20 25 67 23 6 10 2 84 33 26 
54 38 84 32 79 71 42 17 11 76 55 43 
99 13 27 33 74 8 94 89 88 36 60 97 
38 99 62 21 87 21 47 32 47 17 78 10 
65 13 42 21 56 69 14 1 45 43 57 83 
6 67 38 31 5 60 26 81 2 48 67 22 
54 37 70 95 75 42 79 74 15 90 9 31 
99 3 3 30 34 73 35 7 29 6 68 29 
79 44 21 33 82 77 68 73 99 14 27 45 
53 60 99 49 42 7 17 98 45 96 10 75 
96 88 93 6 75 82 3 41 13 47 8 25 
5 83 76 74 84 4 38 24 97 32 52 68 
41 36 31 82 2 11 20 24 80 32 1 99 
25 6 89 51 76 85 17 31 33 98 98 98 
