4 8 

29 26 23 50 
25 30 19 54 
53 2 47 26 
3 58 9 82 

64 31 66 10 
68 27 70 14 
40 55 42 14 
96 1 98 42 

28 42 2 37 
24 46 6 41 
52 18 22 13 
4 74 34 69 

14 24 2 24 
10 20 6 20 
38 48 22 48 
18 8 34 8 

42 27 30 15 
46 31 34 19 
18 3 6 9 
74 59 62 47 

54 18 18 39 
58 22 22 43 
30 6 6 15 
86 50 50 71 

11 39 21 20 
15 43 25 16 
13 15 3 44 
43 71 53 12 

93 2 95 39 
38 57 40 16 
87 8 89 33 
14 81 16 40 

1 71 31 66 
54 16 24 11 
5 65 25 60 
78 8 48 13 

15 5 31 5 
40 50 24 50 
9 1 25 1 
64 74 48 74 

71 56 59 44 
16 1 4 11 
65 50 53 38 
8 23 20 35 

83 47 47 68 
28 8 8 13 
77 41 41 62 
4 32 32 11 

40 68 50 9 
15 13 5 46 
34 62 44 3 
39 11 29 70 

92 22 62 27 
3 73 33 68 
94 24 64 29 
38 32 8 27 

78 88 62 88 
17 7 33 7 
80 90 64 90 
24 34 8 34 

22 37 34 49 
73 58 61 46 
24 39 36 51 
32 17 20 5 

10 46 46 25 
85 49 49 70 
12 48 48 27 
44 8 8 29 

53 25 43 84 
42 70 52 11 
55 27 45 86 
1 29 11 30 

14 4 30 4 
56 66 40 66 
16 26 0 26 
51 61 35 61 

70 55 58 43 
0 15 12 27 
40 25 28 13 
5 10 7 22 

82 46 46 67 
12 24 24 3 
52 16 16 37 
17 19 19 2 

39 67 49 8 
31 3 21 62 
9 37 19 22 
26 2 16 57 

56 41 44 29 
66 51 54 39 
40 25 28 13 
66 51 54 39 

68 32 32 53 
78 42 42 63 
52 16 16 37 
78 42 42 63 

25 53 35 6 
35 63 45 4 
9 37 19 22 
35 63 45 4 

12 24 24 3 
27 9 9 12 
24 12 12 9 
39 3 3 24 

31 3 21 62 
16 12 6 47 
19 9 9 50 
4 24 6 35 

43 15 33 74 
7 21 3 38 
7 21 3 38 
28 0 18 59 

