3 9 

6 34 51 
70 30 13 
43 3 14 

1 8 67 
63 56 3 
36 29 30 

2 58 71 
62 6 7 
35 21 34 

79 70 39 
15 6 25 
42 33 2 

21 62 68 
43 2 4 
16 25 31 

44 65 5 
20 1 59 
7 28 32 

14 16 10 
50 48 54 
23 21 27 

53 83 63 
11 19 1 
16 46 26 

7 14 73 
33 26 33 
50 43 16 

8 64 77 
32 24 37 
49 7 20 

85 76 45 
45 36 5 
28 19 12 

27 68 74 
13 28 34 
30 11 17 

50 71 11 
10 31 29 
7 14 46 

20 22 16 
20 18 24 
37 35 41 

59 89 69 
19 49 29 
2 32 12 

1 57 70 
6 50 63 
65 9 4 

78 69 38 
71 62 31 
12 3 28 

20 61 67 
13 54 60 
46 5 1 

43 64 4 
36 57 3 
23 2 62 

13 15 9 
6 8 2 
53 51 57 

52 82 62 
45 75 55 
14 16 4 

77 68 37 
21 12 19 
8 1 32 

19 60 66 
37 4 10 
50 9 3 

42 63 3 
14 7 53 
27 6 66 

12 14 8 
44 42 48 
57 55 61 

51 81 61 
5 25 5 
18 12 8 

58 17 11 
49 8 2 
18 23 29 

35 14 74 
26 5 65 
5 26 34 

65 63 69 
56 54 60 
25 23 29 

26 4 16 
17 13 7 
14 44 24 

23 44 16 
18 3 57 
24 3 63 

7 5 11 
48 46 52 
54 52 58 

32 62 42 
9 21 1 
15 15 5 

30 28 34 
51 49 55 
9 11 5 

9 39 19 
12 18 2 
48 78 58 

39 69 49 
37 67 47 
43 73 53 

