11 10 

57 9 72 12 50 24 7 4 8 14 15 
64 16 79 5 57 31 0 11 15 21 8 
60 12 75 9 53 27 4 7 11 17 12 
23 25 38 46 16 10 41 30 26 20 49 
28 20 43 41 21 5 36 25 21 15 44 
14 34 29 55 7 19 50 39 35 29 58 
5 43 20 64 2 28 59 48 44 38 67 
10 38 25 59 3 23 54 43 39 33 62 
19 29 34 50 12 14 45 34 30 24 53 
7 41 22 62 0 26 57 46 42 36 65 
22 26 37 47 15 11 42 31 27 21 50 

69 16 57 77 40 35 9 27 60 8 10 
76 23 64 84 47 42 2 34 67 1 17 
72 19 60 80 43 38 6 30 63 5 13 
35 18 23 43 6 1 43 7 26 42 24 
40 13 28 48 11 6 38 2 31 37 19 
26 27 14 34 3 8 52 16 17 51 33 
17 36 5 25 12 17 61 25 8 60 42 
22 31 10 30 7 12 56 20 13 55 37 
31 22 19 39 2 3 47 11 22 46 28 
19 34 7 27 10 15 59 23 10 58 40 
34 19 22 42 5 0 44 8 25 43 25 

67 53 57 7 80 51 9 24 31 15 46 
74 60 64 14 87 58 2 31 38 8 53 
70 56 60 10 83 54 6 27 34 12 49 
33 19 23 27 46 17 43 10 3 49 12 
38 24 28 22 51 22 38 5 2 44 17 
24 10 14 36 37 8 52 19 12 58 3 
15 1 5 45 28 1 61 28 21 67 6 
20 6 10 40 33 4 56 23 16 62 1 
29 15 19 31 42 13 47 14 7 53 8 
17 3 7 43 30 1 59 26 19 65 4 
32 18 22 28 45 16 44 11 4 50 11 

5 80 12 76 36 57 58 59 42 2 4 
12 87 19 83 43 64 65 66 49 5 11 
8 83 15 79 39 60 61 62 45 1 7 
29 46 22 42 2 23 24 25 8 36 30 
24 51 17 47 7 28 29 30 13 31 25 
38 37 31 33 7 14 15 16 1 45 39 
47 28 40 24 16 5 6 7 10 54 48 
42 33 35 29 11 10 11 12 5 49 43 
33 42 26 38 2 19 20 21 4 40 34 
45 30 38 26 14 7 8 9 8 52 46 
30 45 23 41 1 22 23 24 7 37 31 

9 76 14 8 2 7 23 12 13 19 33 
2 83 21 15 9 14 30 5 20 26 40 
6 79 17 11 5 10 26 9 16 22 36 
43 42 20 26 32 27 11 46 21 15 1 
38 47 15 21 27 22 6 41 16 10 4 
52 33 29 35 41 36 20 55 30 24 10 
61 24 38 44 50 45 29 64 39 33 19 
56 29 33 39 45 40 24 59 34 28 14 
47 38 24 30 36 31 15 50 25 19 5 
59 26 36 42 48 43 27 62 37 31 17 
44 41 21 27 33 28 12 47 22 16 2 

6 69 41 22 32 39 46 42 51 45 83 
1 76 48 29 39 46 53 49 58 52 90 
3 72 44 25 35 42 49 45 54 48 86 
40 35 7 12 2 5 12 8 17 11 49 
35 40 12 7 3 10 17 13 22 16 54 
49 26 2 21 11 4 3 1 8 2 40 
58 17 11 30 20 13 6 10 1 7 31 
53 22 6 25 15 8 1 5 4 2 36 
44 31 3 16 6 1 8 4 13 7 45 
56 19 9 28 18 11 4 8 1 5 33 
41 34 6 13 3 4 11 7 16 10 48 

2 63 23 59 53 38 54 12 81 49 18 
5 70 30 66 60 45 61 5 88 56 25 
1 66 26 62 56 41 57 9 84 52 21 
36 29 11 25 19 4 20 46 47 15 16 
31 34 6 30 24 9 25 41 52 20 11 
45 20 20 16 10 5 11 55 38 6 25 
54 11 29 7 1 14 2 64 29 3 34 
49 16 24 12 6 9 7 59 34 2 29 
40 25 15 21 15 0 16 50 43 11 20 
52 13 27 9 3 12 4 62 31 1 32 
37 28 12 24 18 3 19 47 46 14 17 

8 13 74 65 6 68 5 3 20 59 5 
15 20 81 72 1 75 12 4 27 66 12 
11 16 77 68 3 71 8 0 23 62 8 
26 21 40 31 40 34 29 37 14 25 29 
21 16 45 36 35 39 24 32 9 30 24 
35 30 31 22 49 25 38 46 23 16 38 
44 39 22 13 58 16 47 55 32 7 47 
39 34 27 18 53 21 42 50 27 12 42 
30 25 36 27 44 30 33 41 18 21 33 
42 37 24 15 56 18 45 53 30 9 45 
27 22 39 30 41 33 30 38 15 24 30 

27 16 55 67 9 3 78 20 9 0 73 
34 9 62 74 16 4 85 27 16 7 80 
30 13 58 70 12 0 81 23 12 3 76 
7 50 21 33 25 37 44 14 25 34 39 
2 45 26 38 20 32 49 9 20 29 44 
16 59 12 24 34 46 35 23 34 43 30 
25 68 3 15 43 55 26 32 43 52 21 
20 63 8 20 38 50 31 27 38 47 26 
11 54 17 29 29 41 40 18 29 38 35 
23 66 5 17 41 53 28 30 41 50 23 
8 51 20 32 26 38 43 15 26 35 38 

12 41 0 20 17 22 66 30 3 65 47 
60 7 48 68 31 26 18 18 51 17 1 
3 56 15 5 32 37 81 45 12 80 62 
81 28 69 89 52 47 3 39 72 4 22 
19 34 7 27 10 15 59 23 10 58 40 
45 8 33 53 16 11 33 3 36 32 14 
76 23 64 84 47 42 2 34 67 1 17 
65 12 53 73 36 31 13 23 56 12 6 
61 8 49 69 32 27 17 19 52 16 2 
55 2 43 63 26 21 23 13 46 22 4 
84 31 72 92 55 50 6 42 75 7 25 

10 4 0 50 23 6 66 33 26 72 11 
58 44 48 2 71 42 18 15 22 24 37 
5 19 15 65 8 21 81 48 41 87 26 
79 65 69 19 92 63 3 36 43 3 58 
17 3 7 43 30 1 59 26 19 65 4 
43 29 33 17 56 27 33 0 7 39 22 
74 60 64 14 87 58 2 31 38 8 53 
63 49 53 3 76 47 13 20 27 19 42 
59 45 49 1 72 43 17 16 23 23 38 
53 39 43 7 66 37 23 10 17 29 32 
82 68 72 22 95 66 6 39 46 0 61 

52 23 45 19 21 0 1 2 15 59 53 
4 71 3 67 27 48 49 50 33 11 5 
67 8 60 4 36 15 14 13 30 74 68 
17 92 24 88 48 69 70 71 54 10 16 
45 30 38 26 14 7 8 9 8 52 46 
19 56 12 52 12 33 34 35 18 26 20 
12 87 19 83 43 64 65 66 49 5 11 
1 76 8 72 32 53 54 55 38 6 0 
3 72 4 68 28 49 50 51 34 10 4 
9 66 2 62 22 43 44 45 28 16 10 
20 95 27 91 51 72 73 74 57 13 19 

66 19 43 49 55 50 34 69 44 38 24 
18 67 5 1 7 2 14 21 4 10 24 
81 4 58 64 70 65 49 84 59 53 39 
3 88 26 20 14 19 35 0 25 31 45 
59 26 36 42 48 43 27 62 37 31 17 
33 52 10 16 22 17 1 36 11 5 9 
2 83 21 15 9 14 30 5 20 26 40 
13 72 10 4 2 3 19 16 9 15 29 
17 68 6 0 6 1 15 20 5 11 25 
23 62 0 6 12 7 9 26 1 5 19 
6 91 29 23 17 22 38 3 28 34 48 

63 12 16 35 25 18 11 15 6 12 26 
15 60 32 13 23 30 37 33 42 36 74 
78 3 31 50 40 33 26 30 21 27 11 
6 81 53 34 44 51 58 54 63 57 95 
56 19 9 28 18 11 4 8 1 5 33 
30 45 17 2 8 15 22 18 27 21 59 
1 76 48 29 39 46 53 49 58 52 90 
10 65 37 18 28 35 42 38 47 41 79 
14 61 33 14 24 31 38 34 43 37 75 
20 55 27 8 18 25 32 28 37 31 69 
9 84 56 37 47 54 61 57 66 60 98 

59 6 34 2 4 19 3 69 24 8 39 
11 54 14 50 44 29 45 21 72 40 9 
74 9 49 13 19 34 18 84 9 23 54 
10 75 35 71 65 50 66 0 93 61 30 
52 13 27 9 3 12 4 62 31 1 32 
26 39 1 35 29 14 30 36 57 25 6 
5 70 30 66 60 45 61 5 88 56 25 
6 59 19 55 49 34 50 16 77 45 14 
10 55 15 51 45 30 46 20 73 41 10 
16 49 9 45 39 24 40 26 67 35 4 
13 78 38 74 68 53 69 3 96 64 33 

49 44 17 8 63 11 52 60 37 2 52 
1 4 65 56 15 59 4 12 11 50 4 
64 59 2 7 78 4 67 75 52 13 67 
20 25 86 77 6 80 17 9 32 71 17 
42 37 24 15 56 18 45 53 30 9 45 
16 11 50 41 30 44 19 27 4 35 19 
15 20 81 72 1 75 12 4 27 66 12 
4 9 70 61 10 64 1 7 16 55 1 
0 5 66 57 14 60 3 11 12 51 3 
6 1 60 51 20 54 9 17 6 45 9 
23 28 89 80 9 83 20 12 35 74 20 

30 73 2 10 48 60 21 37 48 57 16 
18 25 46 58 0 12 69 11 0 9 64 
45 88 17 5 63 75 6 52 63 72 1 
39 4 67 79 21 9 90 32 21 12 85 
23 66 5 17 41 53 28 30 41 50 23 
3 40 31 43 15 27 54 4 15 24 49 
34 9 62 74 16 4 85 27 16 7 80 
23 20 51 63 5 7 74 16 5 4 69 
19 24 47 59 1 11 70 12 1 8 65 
13 30 41 53 5 17 64 6 5 14 59 
42 1 70 82 24 12 93 35 24 15 88 

2 16 12 62 11 18 78 45 38 84 23 
51 37 41 9 64 35 25 8 15 31 30 
10 4 0 50 23 6 66 33 26 72 11 
10 24 20 70 3 26 86 53 46 92 31 
27 13 17 33 40 11 49 16 9 55 6 
32 18 22 28 45 16 44 11 4 50 11 
76 62 66 16 89 60 0 33 40 6 55 
40 26 30 20 53 24 36 3 4 42 19 
7 7 3 53 20 9 69 36 29 75 14 
75 61 65 15 88 59 1 32 39 7 54 
57 43 47 3 70 41 19 14 21 25 36 

64 11 57 7 33 12 11 10 27 71 65 
11 64 4 60 20 41 42 43 26 18 12 
52 23 45 19 21 0 1 2 15 59 53 
72 3 65 1 41 20 19 18 35 79 73 
35 40 28 36 4 17 18 19 2 42 36 
30 45 23 41 1 22 23 24 7 37 31 
14 89 21 85 45 66 67 68 51 7 13 
22 53 15 49 9 30 31 32 15 29 23 
55 20 48 16 24 3 2 1 18 62 56 
13 88 20 84 44 65 66 67 50 6 12 
5 70 2 66 26 47 48 49 32 12 6 

78 7 55 61 67 62 46 81 56 50 36 
25 60 2 8 14 9 7 28 3 3 17 
66 19 43 49 55 50 34 69 44 38 24 
86 1 63 69 75 70 54 89 64 58 44 
49 36 26 32 38 33 17 52 27 21 7 
44 41 21 27 33 28 12 47 22 16 2 
0 85 23 17 11 16 32 3 22 28 42 
36 49 13 19 25 20 4 39 14 8 6 
69 16 46 52 58 53 37 72 47 41 27 
1 84 22 16 10 15 31 4 21 27 41 
19 66 4 2 8 3 13 22 3 9 23 

75 0 28 47 37 30 23 27 18 24 14 
22 53 25 6 16 23 30 26 35 29 67 
63 12 16 35 25 18 11 15 6 12 26 
83 8 36 55 45 38 31 35 26 32 6 
46 29 1 18 8 1 6 2 11 5 43 
41 34 6 13 3 4 11 7 16 10 48 
3 78 50 31 41 48 55 51 60 54 92 
33 42 14 5 5 12 19 15 24 18 56 
66 9 19 38 28 21 14 18 9 15 23 
2 77 49 30 40 47 54 50 59 53 91 
16 59 31 12 22 29 36 32 41 35 73 

71 6 46 10 16 31 15 81 12 20 51 
18 47 7 43 37 22 38 28 65 33 2 
59 6 34 2 4 19 3 69 24 8 39 
79 14 54 18 24 39 23 89 4 28 59 
42 23 17 19 13 2 14 52 41 9 22 
37 28 12 24 18 3 19 47 46 14 17 
7 72 32 68 62 47 63 3 90 58 27 
29 36 4 32 26 11 27 39 54 22 9 
62 3 37 1 7 22 6 72 21 11 42 
6 71 31 67 61 46 62 4 89 57 26 
12 53 13 49 43 28 44 22 71 39 8 

61 56 5 4 75 1 64 72 49 10 64 
8 3 58 49 22 52 11 19 4 43 11 
49 44 17 8 63 11 52 60 37 2 52 
69 64 3 12 83 9 72 80 57 18 72 
32 27 34 25 46 28 35 43 20 19 35 
27 22 39 30 41 33 30 38 15 24 30 
17 22 83 74 3 77 14 6 29 68 14 
19 14 47 38 33 41 22 30 7 32 22 
52 47 14 5 66 8 55 63 40 1 55 
16 21 82 73 2 76 13 5 28 67 13 
2 3 64 55 16 58 5 13 10 49 5 

42 85 14 2 60 72 9 49 60 69 4 
11 32 39 51 7 19 62 4 7 16 57 
30 73 2 10 48 60 21 37 48 57 16 
50 93 22 10 68 80 1 57 68 77 4 
13 56 15 27 31 43 38 20 31 40 33 
8 51 20 32 26 38 43 15 26 35 38 
36 7 64 76 18 6 87 29 18 9 82 
0 43 28 40 18 30 51 7 18 27 46 
33 76 5 7 51 63 18 40 51 60 13 
35 8 63 75 17 5 86 28 17 8 81 
17 26 45 57 1 13 68 10 1 10 63 

62 13 55 9 31 10 9 8 25 69 63 
48 27 41 23 17 4 5 6 11 55 49 
52 23 45 19 21 0 1 2 15 59 53 
2 73 5 69 29 50 51 52 35 9 3 
75 0 68 4 44 23 22 21 38 82 76 
46 29 39 25 15 6 7 8 9 53 47 
14 89 21 85 45 66 67 68 51 7 13 
19 56 12 52 12 33 34 35 18 26 20 
26 49 19 45 5 26 27 28 11 33 27 
20 95 27 91 51 72 73 74 57 13 19 
41 34 34 30 10 11 12 13 4 48 42 

76 9 53 59 65 60 44 79 54 48 34 
62 23 39 45 51 46 30 65 40 34 20 
66 19 43 49 55 50 34 69 44 38 24 
16 69 7 1 5 0 16 19 6 12 26 
89 4 66 72 78 73 57 92 67 61 47 
60 25 37 43 49 44 28 63 38 32 18 
0 85 23 17 11 16 32 3 22 28 42 
33 52 10 16 22 17 1 36 11 5 9 
40 45 17 23 29 24 8 43 18 12 2 
6 91 29 23 17 22 38 3 28 34 48 
55 30 32 38 44 39 23 58 33 27 13 

73 2 26 45 35 28 21 25 16 22 16 
59 16 12 31 21 14 7 11 2 8 30 
63 12 16 35 25 18 11 15 6 12 26 
13 62 34 15 25 32 39 35 44 38 76 
86 11 39 58 48 41 34 38 29 35 3 
57 18 10 29 19 12 5 9 0 6 32 
