3 7 

59 26 25 
32 1 2 
50 17 16 

70 10 70 
43 17 43 
61 1 61 

59 21 19 
32 6 46 
50 12 28 

70 68 36 
43 41 9 
61 59 27 

58 0 7 
31 27 20 
49 9 2 

76 30 42 
49 3 15 
67 21 33 

11 49 11 
44 16 44 
45 15 45 

0 38 78 
33 5 45 
34 4 44 

11 9 23 
44 42 10 
45 43 11 

1 59 52 
32 26 19 
33 25 18 

17 29 17 
50 4 16 
51 5 17 

11 49 89 
49 11 29 
11 49 89 

0 2 34 
60 58 26 
0 2 34 

12 70 63 
48 10 3 
12 70 63 

6 40 28 
66 20 32 
6 40 28 

11 9 23 
49 47 15 
89 87 55 

1 59 52 
37 21 14 
77 19 26 

17 29 17 
55 9 21 
95 49 61 

12 70 63 
10 68 61 
22 36 29 

6 40 28 
8 38 26 
40 6 6 

18 28 16 
76 30 42 
69 23 35 

