17 3 

15 4 8 15 7 4 3 23 2 5 9 5 3 5 2 2 3 
12 7 5 18 4 1 6 20 1 2 6 2 0 2 5 1 0 
2 17 5 28 6 9 16 10 11 8 4 8 10 8 15 11 10 
16 3 9 14 8 5 2 24 3 6 10 6 4 6 1 3 4 
1 20 8 31 9 12 19 7 14 11 7 11 13 11 18 14 13 
19 0 12 11 11 8 1 27 6 9 13 9 7 9 2 6 7 
14 5 7 16 6 3 4 22 1 4 8 4 2 4 3 1 2 
7 12 0 23 1 4 11 15 6 3 1 3 5 3 10 6 5 
18 1 11 12 10 7 0 26 5 8 12 8 6 8 1 5 6 
1 18 6 29 7 10 17 9 12 9 5 9 11 9 16 12 11 
18 1 11 12 10 7 0 26 5 8 12 8 6 8 1 5 6 
18 1 11 12 10 7 0 26 5 8 12 8 6 8 1 5 6 
10 9 3 20 2 1 8 18 3 0 4 0 2 0 7 3 2 
20 1 13 10 12 9 2 28 7 10 14 10 8 10 3 7 8 
15 4 8 15 7 4 3 23 2 5 9 5 3 5 2 2 3 
4 15 3 26 4 7 14 12 9 6 2 6 8 6 13 9 8 
22 3 15 8 14 11 4 30 9 12 16 12 10 12 5 9 10 

1 1 1 1 15 4 7 13 4 2 2 4 14 0 2 8 7 
4 4 2 4 12 1 4 10 1 1 1 7 11 3 1 5 10 
14 14 12 14 2 9 6 0 9 11 11 17 1 13 11 5 20 
0 0 2 0 16 5 8 14 5 3 3 3 15 1 3 9 6 
17 17 15 17 1 12 9 3 12 14 14 20 2 16 14 8 23 
3 3 5 3 19 8 11 17 8 6 6 0 18 4 6 12 3 
2 2 0 2 14 3 6 12 3 1 1 5 13 1 1 7 8 
9 9 7 9 7 4 1 5 4 6 6 12 6 8 6 0 15 
2 2 4 2 18 7 10 16 7 5 5 1 17 3 5 11 4 
15 15 13 15 1 10 7 1 10 12 12 18 0 14 12 6 21 
2 2 4 2 18 7 10 16 7 5 5 1 17 3 5 11 4 
2 2 4 2 18 7 10 16 7 5 5 1 17 3 5 11 4 
6 6 4 6 10 1 2 8 1 3 3 9 9 5 3 3 12 
4 4 6 4 20 9 12 18 9 7 7 1 19 5 7 13 2 
1 1 1 1 15 4 7 13 4 2 2 4 14 0 2 8 7 
12 12 10 12 4 7 4 2 7 9 9 15 3 11 9 3 18 
6 6 8 6 22 11 14 20 11 9 9 3 21 7 9 15 0 

16 16 14 16 0 11 8 2 11 13 13 19 1 15 13 7 22 
3 3 5 3 19 8 11 17 8 6 6 0 18 4 6 12 3 
9 9 7 9 7 4 1 5 4 6 6 12 6 8 6 0 15 
14 14 16 14 30 19 22 28 19 17 17 11 29 15 17 23 8 
8 8 6 8 8 3 0 6 3 5 5 11 7 7 5 1 14 
5 5 3 5 11 0 3 9 0 2 2 8 10 4 2 4 11 
2 2 4 2 18 7 10 16 7 5 5 1 17 3 5 11 4 
24 24 22 24 8 19 16 10 19 21 21 27 9 23 21 15 30 
3 3 1 3 13 2 5 11 2 0 0 6 12 2 0 6 9 
6 6 4 6 10 1 2 8 1 3 3 9 9 5 3 3 12 
10 10 8 10 6 5 2 4 5 7 7 13 5 9 7 1 16 
6 6 4 6 10 1 2 8 1 3 3 9 9 5 3 3 12 
4 4 2 4 12 1 4 10 1 1 1 7 11 3 1 5 10 
6 6 4 6 10 1 2 8 1 3 3 9 9 5 3 3 12 
1 1 3 1 17 6 9 15 6 4 4 2 16 2 4 10 5 
3 3 1 3 13 2 5 11 2 0 0 6 12 2 0 6 9 
4 4 2 4 12 1 4 10 1 1 1 7 11 3 1 5 10 

