4 7 

47 38 3 21 
85 0 35 59 
64 21 14 38 
38 47 12 12 

10 50 14 47 
48 12 24 85 
27 33 3 64 
1 59 23 38 

8 42 13 24 
30 80 25 14 
9 59 4 7 
17 33 22 33 

47 47 34 35 
85 85 4 3 
64 64 17 18 
38 38 43 44 

39 27 6 42 
1 65 32 4 
22 44 11 25 
48 18 15 51 

30 14 16 4 
68 24 54 42 
47 3 33 21 
21 23 7 5 

37 97 61 0 
48 12 24 85 
13 47 11 50 
11 71 35 26 

55 5 60 71 
30 80 25 14 
5 45 10 21 
29 21 34 45 

0 0 81 82 
85 85 4 3 
50 50 31 32 
26 26 55 56 

86 20 53 89 
1 65 32 4 
36 30 3 39 
60 6 27 63 

17 61 31 43 
68 24 54 42 
33 11 19 7 
9 35 5 17 

18 32 23 34 
42 92 37 26 
6 56 1 10 
55 5 60 71 

37 37 44 45 
97 97 16 15 
61 61 20 21 
0 0 81 82 

49 17 16 52 
11 77 44 8 
25 41 8 28 
86 20 53 89 

20 24 6 6 
80 36 66 54 
44 0 30 18 
17 61 31 43 

55 55 26 27 
5 5 76 77 
60 60 21 22 
71 71 10 11 

31 35 2 34 
81 15 48 84 
26 40 7 29 
15 51 18 18 

38 6 24 12 
12 56 26 38 
43 1 29 17 
54 10 40 28 

86 20 53 89 
86 20 53 89 
5 61 28 8 
4 62 29 7 

17 61 31 43 
17 61 31 43 
64 20 50 38 
65 21 51 39 

69 25 55 43 
3 41 11 23 
36 8 22 10 
72 28 58 46 

