4 5 

22 30 11 30 
37 15 4 15 
46 6 13 6 
49 3 16 3 

28 6 26 63 
43 9 11 48 
52 18 2 39 
55 21 1 36 

31 51 14 24 
46 36 29 9 
55 27 38 0 
58 24 41 3 

4 56 62 42 
19 41 47 27 
28 32 38 18 
31 29 35 15 

6 28 48 85 
58 24 4 33 
39 5 15 52 
58 24 4 33 

9 73 8 46 
61 21 44 6 
42 40 25 13 
61 21 44 6 

18 78 84 64 
34 26 32 12 
15 45 51 31 
34 26 32 12 

3 79 14 52 
37 45 20 18 
57 25 40 2 
94 12 77 39 

24 84 90 70 
10 50 56 36 
30 30 36 16 
67 7 1 21 

27 87 93 73 
55 5 11 9 
10 70 76 56 
28 32 38 18 

