4 7 

1 8 4 9 
19 12 24 11 
1 6 6 7 
2 5 7 6 

13 1 8 16 
7 19 12 4 
11 1 6 14 
10 2 5 13 

14 3 8 2 
6 23 12 22 
12 5 6 4 
11 6 5 5 

4 7 8 10 
24 13 28 10 
6 5 10 8 
7 4 11 7 

2 10 12 1 
18 30 8 21 
0 12 10 3 
1 13 9 4 

8 6 5 18 
12 26 15 2 
6 8 3 16 
5 9 2 15 

12 0 7 15 
5 7 0 8 
17 5 12 20 
4 8 1 7 

13 4 7 3 
6 11 0 10 
18 1 12 2 
5 12 1 11 

5 6 9 9 
12 1 16 2 
0 11 4 14 
13 2 17 1 

1 11 11 2 
6 18 4 9 
6 6 16 3 
7 19 3 10 

7 7 4 17 
0 14 3 10 
12 2 9 22 
1 15 4 9 

1 16 5 15 
13 4 7 3 
6 11 0 10 
2 19 8 18 

17 6 21 3 
5 6 9 9 
12 1 16 2 
20 9 24 6 

11 23 1 14 
1 11 11 2 
6 18 4 9 
14 26 4 17 

5 19 8 5 
7 7 4 17 
0 14 3 10 
8 22 11 2 

18 7 22 4 
1 10 5 13 
12 1 16 2 
2 9 6 12 

12 24 2 15 
5 7 15 2 
6 18 4 9 
4 8 14 1 

6 20 9 4 
11 3 8 21 
0 14 3 10 
10 4 7 20 

6 6 16 3 
5 17 5 8 
10 2 20 7 
8 20 2 11 

12 2 9 22 
1 13 2 11 
16 2 13 26 
2 16 5 8 

6 8 3 16 
18 4 15 28 
4 18 7 6 
9 5 6 19 

