8 9 

61 29 72 3 48 47 18 35 
73 41 84 15 60 59 6 47 
26 6 37 32 13 12 53 0 
15 47 4 73 28 29 94 41 
3 35 8 61 16 17 82 29 
11 21 22 47 2 3 68 15 
30 2 41 28 17 16 49 4 
49 17 60 9 36 35 30 23 

17 37 2 72 6 18 76 58 
29 49 14 84 18 30 88 70 
18 2 33 37 29 17 41 23 
59 39 74 4 70 58 0 18 
47 27 62 8 58 46 12 6 
33 13 48 22 44 32 26 8 
14 6 29 41 25 13 45 27 
5 25 10 60 6 6 64 46 

77 47 40 0 35 20 54 9 
89 59 52 12 47 32 66 3 
42 12 5 35 0 15 19 44 
1 29 36 76 41 56 22 85 
13 17 24 64 29 44 10 73 
27 3 10 50 15 30 4 59 
46 16 9 31 4 11 23 40 
65 35 28 12 23 8 42 21 

33 29 56 76 32 38 78 53 
45 41 68 88 44 50 90 65 
2 6 21 41 3 3 43 18 
43 47 20 0 44 38 2 23 
31 35 8 12 32 26 14 11 
17 21 6 26 18 12 28 3 
2 2 25 45 1 7 47 22 
21 17 44 64 20 26 66 41 

13 73 38 14 63 7 18 24 
25 85 50 26 75 19 6 36 
22 38 3 21 28 28 53 11 
63 3 38 62 13 69 94 52 
51 9 26 50 1 57 82 40 
37 23 12 36 13 43 68 26 
18 42 7 17 32 24 49 7 
1 61 26 2 51 5 30 12 

72 24 63 5 33 51 53 68 
84 36 75 17 45 63 65 80 
37 11 28 30 2 16 18 33 
4 52 13 71 43 25 23 8 
8 40 1 59 31 13 11 4 
22 26 13 45 17 1 3 18 
41 7 32 26 2 20 22 37 
60 12 51 7 21 39 41 56 

49 74 64 59 55 72 18 14 
61 86 76 71 67 84 6 26 
14 39 29 24 20 37 53 21 
27 2 12 17 21 4 94 62 
15 10 0 5 9 8 82 50 
1 24 14 9 5 22 68 36 
18 43 33 28 24 41 49 17 
37 62 52 47 43 60 30 2 

10 78 64 11 5 35 12 5 
22 90 76 23 7 47 24 17 
25 43 29 24 40 0 23 30 
66 2 12 65 81 41 64 71 
54 14 0 53 69 29 52 59 
40 28 14 39 55 15 38 45 
21 47 33 20 36 4 19 26 
2 66 52 1 17 23 0 7 

44 24 59 11 55 43 15 3 
12 8 27 43 23 11 47 29 
55 35 70 0 66 54 4 14 
14 34 1 69 3 15 73 55 
31 11 46 24 42 30 28 10 
30 10 45 25 41 29 29 11 
35 55 20 90 24 36 94 76 
18 2 33 37 29 17 41 23 

16 14 21 61 26 41 7 70 
48 18 11 29 6 9 25 38 
5 25 32 72 37 52 18 81 
74 44 37 3 32 17 51 12 
29 1 8 48 13 28 6 57 
30 0 7 47 12 27 7 56 
95 65 58 18 53 38 72 9 
42 12 5 35 0 15 19 44 

28 32 5 15 29 23 17 8 
4 0 27 47 3 9 49 24 
39 43 16 4 40 34 6 19 
30 26 53 73 29 35 75 50 
15 19 8 28 16 10 30 5 
14 18 9 29 15 9 31 6 
51 47 74 94 50 56 96 71 
2 6 21 41 3 3 43 18 

48 12 23 47 2 54 79 37 
16 44 9 15 34 22 47 5 
59 1 34 58 9 65 90 48 
10 70 35 11 60 4 21 21 
35 25 10 34 15 41 66 24 
34 26 9 33 16 40 65 23 
31 91 56 32 81 25 0 42 
22 38 3 21 28 28 53 11 

11 37 2 56 28 10 8 7 
43 5 34 24 4 22 24 39 
0 48 9 67 39 21 19 4 
69 21 60 2 30 48 50 65 
24 24 15 43 15 3 5 20 
25 23 16 42 14 4 6 21 
90 42 81 23 51 69 71 86 
37 11 28 30 2 16 18 33 

12 13 3 2 6 11 79 47 
