13 6 

3 59 38 2 14 10 70 86 76 58 50 12 11 
18 44 23 13 1 25 55 71 61 43 35 3 4 
30 32 11 25 13 37 43 59 49 31 23 15 16 
20 42 21 15 3 27 53 69 59 41 33 5 6 
73 11 32 68 56 80 0 16 6 12 20 58 59 
42 20 1 37 25 49 31 47 37 19 11 27 28 
35 27 6 30 18 42 38 54 44 26 18 20 21 
3 65 44 8 20 4 76 92 82 64 56 18 17 
90 28 49 85 73 97 17 1 11 29 37 75 76 
71 9 30 66 54 78 2 18 8 10 18 56 57 
6 68 47 11 23 1 79 95 85 67 59 21 20 
29 33 12 24 12 36 44 60 50 32 24 14 15 
8 54 33 3 9 15 65 81 71 53 45 7 6 

88 3 87 8 67 22 63 71 18 29 16 37 1 
73 12 72 23 52 7 48 56 3 14 1 22 14 
61 24 60 35 40 5 36 44 9 2 11 10 26 
71 14 70 25 50 5 46 54 1 12 1 20 16 
18 67 17 78 3 48 7 1 52 41 54 33 69 
49 36 48 47 28 17 24 32 21 10 23 2 38 
56 29 55 40 35 10 31 39 14 3 16 5 31 
94 9 93 2 73 28 69 77 24 35 22 43 7 
1 84 0 95 20 65 24 16 69 58 71 50 86 
20 65 19 76 1 46 5 3 50 39 52 31 67 
97 12 96 1 76 31 72 80 27 38 25 46 10 
62 23 61 34 41 4 37 45 8 3 10 11 25 
83 2 82 13 62 17 58 66 13 24 11 32 4 

5 59 10 31 35 62 44 16 70 55 75 6 30 
20 44 25 16 20 47 29 1 55 40 60 21 15 
32 32 37 4 8 35 17 11 43 28 48 33 3 
22 42 27 14 18 45 27 1 53 38 58 23 13 
75 11 80 39 35 8 26 54 0 15 5 76 40 
44 20 49 8 4 23 5 23 31 16 36 45 9 
37 27 42 1 3 30 12 16 38 23 43 38 2 
1 65 4 37 41 68 50 22 76 61 81 0 36 
92 28 97 56 52 25 43 71 17 32 12 93 57 
73 9 78 37 33 6 24 52 2 13 7 74 38 
4 68 1 40 44 71 53 25 79 64 84 3 39 
31 33 36 5 9 36 18 10 44 29 49 32 4 
10 54 15 26 30 57 39 11 65 50 70 11 25 

15 57 1 49 71 20 67 7 16 17 52 10 52 
