8 9 

11 11 46 39 46 41 43 19 
18 18 17 10 17 12 14 10 
12 12 23 16 23 18 20 4 
22 22 57 50 57 52 54 30 
18 18 17 10 17 12 14 10 
19 19 54 47 54 49 51 27 
26 26 9 2 9 4 6 18 
6 6 41 34 41 36 38 14 

9 65 28 73 3 76 3 40 
38 36 1 44 26 47 26 11 
32 42 5 50 20 53 20 17 
2 76 39 84 14 87 14 51 
38 36 1 44 26 47 26 11 
1 73 36 81 11 84 11 48 
46 28 9 36 34 39 34 3 
14 60 23 68 2 71 2 35 

64 68 26 53 41 7 15 66 
35 39 3 24 12 22 44 37 
41 45 3 30 18 16 38 43 
75 79 37 64 52 18 4 77 
35 39 3 24 12 22 44 37 
72 76 34 61 49 15 7 74 
27 31 11 16 4 30 52 29 
59 63 21 48 36 2 20 61 

15 2 74 7 30 1 59 18 
14 31 45 36 1 30 30 11 
8 25 51 30 7 24 36 5 
26 9 85 4 41 10 70 29 
14 31 45 36 1 30 30 11 
23 6 82 1 38 7 67 26 
22 39 37 44 7 38 22 19 
10 7 69 12 25 6 54 13 

59 13 11 9 6 26 2 5 
30 42 40 20 23 3 31 24 
36 36 34 14 17 3 25 18 
70 2 0 20 17 37 9 16 
30 42 40 20 23 3 31 24 
67 5 3 17 14 34 6 13 
22 50 48 28 31 11 39 32 
54 18 16 4 1 21 7 0 

11 74 66 2 12 24 34 5 
18 45 37 31 41 5 5 34 
12 51 43 25 35 1 11 28 
22 85 77 9 1 35 45 6 
18 45 37 31 41 5 5 34 
19 82 74 6 4 32 42 3 
26 37 29 39 49 13 3 42 
6 69 61 7 17 19 29 10 

30 76 69 1 53 69 16 56 
1 47 40 28 24 40 45 27 
7 53 46 22 30 46 39 33 
41 87 80 12 64 80 5 67 
1 47 40 28 24 40 45 27 
38 84 77 9 61 77 8 64 
7 39 32 36 16 32 53 19 
25 71 64 4 48 64 21 51 

56 45 41 16 2 68 76 17 
27 16 12 45 31 39 47 46 
33 22 18 39 25 45 53 40 
67 56 52 5 9 79 87 6 
27 16 12 45 31 39 47 46 
64 53 49 8 6 76 84 9 
19 8 4 53 39 31 39 54 
51 40 36 21 7 63 71 22 

20 54 17 62 8 65 8 29 
20 54 17 62 8 65 8 29 
55 19 18 27 43 30 43 6 
48 26 11 34 36 37 36 1 
55 19 18 27 43 30 43 6 
50 24 13 32 38 35 38 1 
52 22 15 30 40 33 40 3 
28 46 9 54 16 57 16 21 

53 57 15 42 30 4 26 55 
53 57 15 42 30 4 26 55 
18 22 20 7 5 39 61 20 
25 29 13 14 2 32 54 27 
18 22 20 7 5 39 61 20 
23 27 15 12 0 34 56 25 
21 25 17 10 2 36 58 23 
45 49 7 34 22 12 34 47 

4 13 63 18 19 12 48 7 
4 13 63 18 19 12 48 7 
31 48 28 53 16 47 13 28 
24 41 35 46 9 40 20 21 
31 48 28 53 16 47 13 28 
26 43 33 48 11 42 18 23 
28 45 31 50 13 44 16 25 
4 21 55 26 11 20 40 1 

48 24 22 2 5 15 13 6 
48 24 22 2 5 15 13 6 
13 59 57 37 40 20 48 41 
20 52 50 30 33 13 41 34 
13 59 57 37 40 20 48 41 
18 54 52 32 35 15 43 36 
16 56 54 34 37 17 45 38 
40 32 30 10 13 7 21 14 

0 63 55 13 23 13 23 16 
0 63 55 13 23 13 23 16 
35 28 20 48 58 22 12 51 
28 35 27 41 51 15 5 44 
35 28 20 48 58 22 12 51 
30 33 25 43 53 17 7 46 
32 31 23 45 55 19 9 48 
