13 5 

59 2 52 12 64 3 36 83 47 20 76 86 47 
3 60 10 50 2 59 26 21 15 42 14 24 15 
8 49 1 39 13 48 15 32 4 31 25 35 4 
68 11 61 21 73 12 45 92 56 29 85 95 56 
28 85 35 75 23 84 51 4 40 67 11 1 40 
46 11 39 1 51 10 23 70 34 7 63 73 34 
25 82 32 72 20 81 48 1 37 64 8 2 37 
40 17 33 7 45 16 17 64 28 1 57 67 28 
18 75 25 65 13 74 41 6 30 57 1 9 30 
44 13 37 3 49 12 21 68 32 5 61 71 32 
19 38 12 28 24 37 4 43 7 20 36 46 7 
22 35 15 25 27 34 1 46 10 17 39 49 10 
12 69 19 59 7 68 35 12 24 51 5 15 24 

44 20 2 16 47 50 48 40 0 59 26 19 80 
18 42 60 46 15 12 14 22 62 3 36 43 18 
7 31 49 35 4 1 3 11 51 8 25 32 29 
53 29 11 25 56 59 57 49 9 68 35 28 89 
43 67 85 71 40 37 39 47 87 28 61 68 7 
31 7 11 3 34 37 35 27 13 46 13 6 67 
40 64 82 68 37 34 36 44 84 25 58 65 4 
25 1 17 3 28 31 29 21 19 40 7 0 61 
33 57 75 61 30 27 29 37 77 18 51 58 3 
29 5 13 1 32 35 33 25 15 44 11 4 65 
4 20 38 24 7 10 8 0 40 19 14 21 40 
7 17 35 21 10 13 11 3 37 22 11 18 43 
27 51 69 55 24 21 23 31 71 12 45 52 9 

41 51 8 27 1 84 40 22 82 57 27 1 82 
21 11 70 35 63 22 22 40 20 5 35 61 20 
10 0 59 24 52 33 11 29 31 6 24 50 31 
50 60 1 36 8 93 49 31 91 66 36 10 91 
46 36 95 60 88 3 47 65 5 30 60 86 5 
28 38 21 14 14 71 27 9 69 44 14 12 69 
43 33 92 57 85 0 44 62 2 27 57 83 2 
22 32 27 8 20 65 21 3 63 38 8 18 63 
36 26 85 50 78 7 37 55 5 20 50 76 5 
26 36 23 12 16 69 25 7 67 42 12 14 67 
1 11 48 13 41 44 0 18 42 17 13 39 42 
4 14 45 10 38 47 3 15 45 20 10 36 45 
30 20 79 44 72 13 31 49 11 14 44 70 11 

47 75 2 64 29 58 64 29 21 47 85 6 42 
15 13 60 2 33 4 2 33 41 15 23 56 20 
4 24 49 13 22 7 13 22 30 4 34 45 9 
56 84 11 73 38 67 73 38 30 56 94 15 51 
40 12 85 23 58 29 23 58 66 40 2 81 45 
34 62 11 51 16 45 51 16 8 34 72 7 29 
37 9 82 20 55 26 20 55 63 37 1 78 42 
28 56 17 45 10 39 45 10 2 28 66 13 23 
30 2 75 13 48 19 13 48 56 30 8 71 35 
32 60 13 49 14 43 49 14 6 32 70 9 27 
7 35 38 24 11 18 24 11 19 7 45 34 2 
10 38 35 27 8 21 27 8 16 10 48 31 5 
24 4 69 7 42 13 7 42 50 24 14 65 29 

15 39 57 43 12 9 11 19 59 0 33 40 21 
42 18 0 14 45 48 46 38 2 57 24 17 78 
8 32 50 36 5 2 4 12 52 7 26 33 28 
32 8 10 4 35 38 36 28 12 47 14 7 68 
20 44 62 48 17 14 16 24 64 5 38 45 16 
41 17 1 13 44 47 45 37 3 56 23 16 77 
8 16 34 20 11 14 12 4 36 23 10 17 44 
39 63 81 67 36 33 35 43 83 24 57 64 3 
3 27 45 31 0 3 1 7 47 12 21 28 33 
24 0 18 4 27 30 28 20 20 39 6 1 60 
32 56 74 60 29 26 28 36 76 17 50 57 4 
42 66 84 70 39 36 38 46 86 27 60 67 6 
3 27 45 31 0 3 1 7 47 12 21 28 33 

18 8 67 32 60 25 19 37 23 2 32 58 23 
39 49 10 25 3 82 38 20 80 55 25 1 80 
11 1 60 25 53 32 12 30 30 5 25 51 30 
29 39 20 15 13 72 28 10 70 45 15 11 70 
23 13 72 37 65 20 24 42 18 7 37 63 18 
38 48 11 24 4 81 37 19 79 54 24 2 79 
5 15 44 9 37 48 4 14 46 21 9 35 46 
42 32 91 56 84 1 43 61 1 26 56 82 1 
6 4 55 20 48 37 7 25 35 10 20 46 35 
21 31 28 7 21 64 20 2 62 37 7 19 62 
35 25 84 49 77 8 36 54 6 19 49 75 6 
45 35 94 59 87 2 46 64 4 29 59 85 4 
6 4 55 20 48 37 7 25 35 10 20 46 35 

12 16 57 5 30 1 5 30 38 12 26 53 17 
45 73 0 62 27 56 62 27 19 45 83 4 40 
5 23 50 12 23 6 12 23 31 5 33 46 10 
35 63 10 52 17 46 52 17 9 35 73 6 30 
17 11 62 0 35 6 0 35 43 17 21 58 22 
44 72 1 61 26 55 61 26 18 44 82 3 39 
11 39 34 28 7 22 28 7 15 11 49 30 6 
36 8 81 19 54 25 19 54 62 36 2 77 41 
0 28 45 17 18 11 17 18 26 0 38 41 5 
27 55 18 44 9 38 44 9 1 27 65 14 22 
29 1 74 12 47 18 12 47 55 29 9 70 34 
39 11 84 22 57 28 22 57 65 39 1 80 44 
0 28 45 17 18 11 17 18 26 0 38 41 5 

3 7 52 17 45 40 4 22 38 13 17 43 38 
21 31 28 7 21 64 20 2 62 37 7 19 62 
39 49 10 25 3 82 38 20 80 55 25 1 80 
