4 9 

74 61 0 32 
16 3 58 26 
69 56 5 27 
39 26 35 3 

10 62 1 24 
68 4 59 82 
15 57 6 29 
45 27 36 59 

8 28 19 5 
66 30 77 53 
13 23 24 0 
43 7 54 30 

23 36 63 72 
81 22 5 14 
28 31 58 67 
58 1 28 37 

33 51 70 3 
25 7 12 55 
28 46 65 2 
2 16 35 32 

9 57 43 6 
49 1 15 64 
4 52 38 11 
26 22 8 41 

43 18 0 65 
15 76 58 7 
38 23 5 60 
8 53 35 30 

42 16 14 4 
16 74 72 54 
37 21 19 1 
7 51 49 31 

84 12 75 98 
71 1 62 85 
10 62 1 24 
42 30 33 56 

82 46 93 69 
69 33 80 56 
8 28 19 5 
40 4 51 27 

97 38 11 2 
84 25 2 11 
23 36 63 72 
55 4 31 40 

41 23 4 71 
28 10 9 58 
33 51 70 3 
1 19 38 29 

65 17 31 80 
52 4 18 67 
9 57 43 6 
23 25 11 38 

31 92 74 9 
18 79 61 4 
43 18 0 65 
11 50 32 33 

32 90 88 70 
19 77 75 57 
42 16 14 4 
10 48 46 28 

2 38 9 15 
70 34 81 57 
7 29 18 6 
16 52 5 29 

13 46 73 82 
85 26 1 10 
22 37 64 73 
1 60 87 96 

43 61 80 13 
29 11 8 59 
34 52 71 4 
57 75 94 27 

19 67 53 4 
53 5 19 68 
10 58 44 5 
33 81 67 18 

53 8 10 75 
19 80 62 3 
44 17 1 66 
67 6 24 89 

52 6 4 14 
20 78 76 58 
43 15 13 5 
66 8 10 28 

15 44 71 80 
51 8 35 44 
4 55 82 91 
28 31 58 67 

41 59 78 11 
5 23 42 25 
52 70 89 22 
28 46 65 2 

17 65 51 2 
19 29 15 34 
28 76 62 13 
4 52 38 11 

51 10 8 73 
15 46 28 37 
62 1 19 84 
38 23 5 60 

50 8 6 12 
14 44 42 24 
61 3 5 23 
37 21 19 1 

56 74 93 26 
3 15 34 33 
30 12 7 60 
39 21 2 69 

32 80 66 17 
27 21 7 42 
54 6 20 69 
63 15 29 78 

66 5 23 88 
7 54 36 29 
20 81 63 2 
29 90 72 7 

65 7 9 27 
6 52 50 32 
21 79 77 59 
30 88 86 68 

24 24 10 39 
42 6 8 57 
61 13 27 76 
6 54 40 9 

10 51 33 32 
8 69 51 14 
27 88 70 5 
40 21 3 62 

9 49 47 29 
9 67 65 47 
28 86 84 66 
39 19 17 1 

34 27 9 56 
14 75 57 8 
0 61 43 22 
49 12 6 71 

33 25 23 5 
15 73 71 53 
1 59 57 39 
48 10 8 10 

1 59 57 39 
60 2 4 22 
42 16 14 4 
23 81 79 61 

