20 3 

26 6 7 45 33 15 1 1 31 49 53 44 41 17 16 2 17 8 51 38 
26 6 7 45 33 15 1 1 31 49 53 44 41 17 16 2 17 8 51 38 
8 24 25 27 15 33 17 17 49 31 35 26 59 1 2 20 1 10 33 56 
53 21 20 72 60 12 28 28 4 76 80 71 14 44 43 25 44 35 78 11 
58 26 25 77 65 17 33 33 1 81 85 76 9 49 48 30 49 40 83 6 
40 8 7 59 47 1 15 15 17 63 67 58 27 31 30 12 31 22 65 24 
23 9 10 42 30 18 2 2 34 46 50 41 44 14 13 5 14 5 48 41 
13 19 20 32 20 28 12 12 44 36 40 31 54 4 3 15 4 5 38 51 
65 33 32 84 72 24 40 40 8 88 92 83 2 56 55 37 56 47 90 1 
66 34 33 85 73 25 41 41 9 89 93 84 1 57 56 38 57 48 91 2 
51 19 18 70 58 10 26 26 6 74 78 69 16 42 41 23 42 33 76 13 
11 21 22 30 18 30 14 14 46 34 38 29 56 2 1 17 2 7 36 53 
1 31 32 20 8 40 24 24 56 24 28 19 66 8 9 27 8 17 26 63 
48 16 15 67 55 7 23 23 9 71 75 66 19 39 38 20 39 30 73 16 
21 53 54 2 14 62 46 46 78 2 6 3 88 30 31 49 30 39 4 85 
8 24 25 27 15 33 17 17 49 31 35 26 59 1 2 20 1 10 33 56 
67 35 34 86 74 26 42 42 10 90 94 85 0 58 57 39 58 49 92 3 
67 35 34 86 74 26 42 42 10 90 94 85 0 58 57 39 58 49 92 3 
61 29 28 80 68 20 36 36 4 84 88 79 6 52 51 33 52 43 86 3 
45 13 12 64 52 4 20 20 12 68 72 63 22 36 35 17 36 27 70 19 

50 26 44 28 45 3 10 13 36 19 4 15 46 14 41 36 21 1 42 27 
50 26 44 28 45 3 10 13 36 19 4 15 46 14 41 36 21 1 42 27 
32 8 26 10 63 21 8 31 18 37 14 3 28 32 59 54 39 19 60 45 
77 53 71 55 18 24 37 14 63 8 31 42 73 13 14 9 6 26 15 0 
82 58 76 60 13 29 42 19 68 13 36 47 78 18 9 4 11 31 10 5 
64 40 58 42 31 11 24 1 50 5 18 29 60 0 27 22 7 13 28 13 
47 23 41 25 48 6 7 16 33 22 1 12 43 17 44 39 24 4 45 30 
37 13 31 15 58 16 3 26 23 32 9 2 33 27 54 49 34 14 55 40 
89 65 83 67 6 36 49 26 75 20 43 54 85 25 2 3 18 38 3 12 
90 66 84 68 5 37 50 27 76 21 44 55 86 26 1 4 19 39 2 13 
75 51 69 53 20 22 35 12 61 6 29 40 71 11 16 11 4 24 17 2 
35 11 29 13 60 18 5 28 21 34 11 0 31 29 56 51 36 16 57 42 
25 1 19 3 70 28 15 38 11 44 21 10 21 39 66 61 46 26 67 52 
72 48 66 50 23 19 32 9 58 3 26 37 68 8 19 14 1 21 20 5 
3 21 3 19 92 50 37 60 11 66 43 32 1 61 88 83 68 48 89 74 
32 8 26 10 63 21 8 31 18 37 14 3 28 32 59 54 39 19 60 45 
91 67 85 69 4 38 51 28 77 22 45 56 87 27 0 5 20 40 1 14 
91 67 85 69 4 38 51 28 77 22 45 56 87 27 0 5 20 40 1 14 
85 61 79 63 10 32 45 22 71 16 39 50 81 21 6 1 14 34 7 8 
69 45 63 47 26 16 29 6 55 0 23 34 65 5 22 17 2 18 23 8 

24 0 18 2 71 29 16 39 10 45 22 11 20 40 67 62 47 27 68 53 
56 32 50 34 39 3 16 7 42 13 10 21 52 8 35 30 15 5 36 21 
57 33 51 35 38 4 17 6 43 12 11 22 53 7 34 29 14 6 35 20 
5 19 1 17 90 48 35 58 9 64 41 30 1 59 86 81 66 46 87 72 
17 7 11 5 78 36 23 46 3 52 29 18 13 47 74 69 54 34 75 60 
65 41 59 43 30 12 25 2 51 4 19 30 61 1 26 21 6 14 27 12 
49 25 43 27 46 4 9 14 35 20 3 14 45 15 42 37 22 2 43 28 
49 25 43 27 46 4 9 14 35 20 3 14 45 15 42 37 22 2 43 28 
81 57 75 59 14 28 41 18 67 12 35 46 77 17 10 5 10 30 11 4 
1 23 5 21 94 52 39 62 13 68 45 34 3 63 90 85 70 50 91 76 
3 27 9 25 98 56 43 66 17 72 49 38 7 67 94 89 74 54 95 80 
6 18 0 16 89 47 34 57 8 63 40 29 2 58 85 80 65 45 86 71 
91 67 85 69 4 38 51 28 77 22 45 56 87 27 0 5 20 40 1 14 
33 9 27 11 62 20 7 30 19 36 13 2 29 31 58 53 38 18 59 44 
34 10 28 12 61 19 6 29 20 35 12 1 30 30 57 52 37 17 58 43 
52 28 46 30 43 1 12 11 38 17 6 17 48 12 39 34 19 1 40 25 
33 9 27 11 62 20 7 30 19 36 13 2 29 31 58 53 38 18 59 44 
42 18 36 20 53 11 2 21 28 27 4 7 38 22 49 44 29 9 50 35 
1 25 7 23 96 54 41 64 15 70 47 36 5 65 92 87 72 52 93 78 
88 64 82 66 7 35 48 25 74 19 42 53 84 24 3 2 17 37 4 11 

