16 9 

13 9 27 13 17 51 68 83 5 17 61 71 22 12 32 33 
29 25 11 29 1 35 52 67 21 1 45 55 6 28 16 17 
29 25 11 29 1 35 52 67 21 1 45 55 6 28 16 17 
89 85 49 89 59 25 8 7 81 59 15 5 54 88 44 43 
36 32 4 36 6 28 45 60 28 6 38 48 1 35 9 10 
33 29 7 33 3 31 48 63 25 3 41 51 2 32 12 13 
2 2 38 2 28 62 79 94 6 28 72 82 33 1 43 44 
75 71 35 75 45 11 6 21 67 45 1 9 40 74 30 29 
10 6 30 10 20 54 71 86 2 20 64 74 25 9 35 36 
57 53 17 57 27 7 24 39 49 27 17 27 22 56 12 11 
7 3 33 7 23 57 74 89 1 23 67 77 28 6 38 39 
84 80 44 84 54 20 3 12 76 54 10 0 49 83 39 38 
82 78 42 82 52 18 1 14 74 52 8 2 47 81 37 36 
26 22 14 26 4 38 55 70 18 4 48 58 9 25 19 20 
93 89 53 93 63 29 12 3 85 63 19 9 58 92 48 47 
41 37 1 41 11 23 40 55 33 11 33 43 6 40 4 5 

56 70 28 70 82 17 71 3 28 15 10 44 79 61 50 44 
40 54 12 54 66 1 55 19 12 31 26 28 63 45 34 28 
40 54 12 54 66 1 55 19 12 31 26 28 63 45 34 28 
20 6 48 6 6 59 5 79 48 91 86 32 3 15 26 32 
33 47 5 47 59 6 48 26 5 38 33 21 56 38 27 21 
36 50 8 50 62 3 51 23 8 35 30 24 59 41 30 24 
67 81 39 81 93 28 82 8 39 4 1 55 90 72 61 55 
6 8 34 8 20 45 9 65 34 77 72 18 17 1 12 18 
59 73 31 73 85 20 74 0 31 12 7 47 82 64 53 47 
12 26 16 26 38 27 27 47 16 59 54 0 35 17 6 0 
62 76 34 76 88 23 77 3 34 9 4 50 85 67 56 50 
15 1 43 1 11 54 0 74 43 86 81 27 8 10 21 27 
13 1 41 1 13 52 2 72 41 84 79 25 10 8 19 25 
43 57 15 57 69 4 58 16 15 28 23 31 66 48 37 31 
24 10 52 10 2 63 9 83 52 95 90 36 1 19 30 36 
28 42 0 42 54 11 43 31 0 43 38 16 51 33 22 16 

10 7 13 53 12 6 14 0 2 1 24 45 52 62 79 1 
26 23 3 37 28 10 30 16 18 17 8 29 36 46 63 17 
26 23 3 37 28 10 30 16 18 17 8 29 36 46 63 17 
86 83 63 23 88 70 90 76 78 77 52 31 24 14 3 77 
33 30 10 30 35 17 37 23 25 24 1 22 29 39 56 24 
30 27 7 33 32 14 34 20 22 21 4 25 32 42 59 21 
1 4 24 64 1 17 3 11 9 10 35 56 63 73 90 10 
72 69 49 9 74 56 76 62 64 63 38 17 10 0 17 63 
7 4 16 56 9 9 11 3 1 2 27 48 55 65 82 2 
54 51 31 9 56 38 58 44 46 45 20 1 8 18 35 45 
4 1 19 59 6 12 8 6 4 5 30 51 58 68 85 5 
81 78 58 18 83 65 85 71 73 72 47 26 19 9 8 72 
79 76 56 16 81 63 83 69 71 70 45 24 17 7 10 70 
23 20 0 40 25 7 27 13 15 14 11 32 39 49 66 14 
90 87 67 27 92 74 94 80 82 81 56 35 28 18 1 81 
38 35 15 25 40 22 42 28 30 29 4 17 24 34 51 29 

69 10 77 9 32 16 62 25 23 3 76 18 68 3 9 70 
53 26 61 7 16 0 46 9 7 19 60 2 52 13 25 54 
53 26 61 7 16 0 46 9 7 19 60 2 52 13 25 54 
7 86 1 67 44 60 14 51 53 79 0 58 8 73 85 6 
46 33 54 14 9 7 39 2 0 26 53 5 45 20 32 47 
49 30 57 11 12 4 42 5 3 23 56 2 48 17 29 50 
80 1 88 20 43 27 73 36 34 8 87 29 79 14 2 81 
7 72 15 53 30 46 0 37 39 65 14 44 6 59 71 8 
72 7 80 12 35 19 65 28 26 0 79 21 71 6 6 73 
25 54 33 35 12 28 18 19 21 47 32 26 24 41 53 26 
75 4 83 15 38 22 68 31 29 3 82 24 74 9 3 76 
2 81 6 62 39 55 9 46 48 74 5 53 3 68 80 1 
0 79 8 60 37 53 7 44 46 72 7 51 1 66 78 1 
56 23 64 4 19 3 49 12 10 16 63 5 55 10 22 57 
11 90 3 71 48 64 18 55 57 83 4 62 12 77 89 10 
41 38 49 19 4 12 34 3 5 31 48 10 40 25 37 42 

36 5 35 23 36 5 53 83 6 75 65 4 5 27 60 54 
20 11 19 7 20 21 37 67 22 59 49 12 21 11 44 38 
20 11 19 7 20 21 37 67 22 59 49 12 21 11 44 38 
40 71 41 53 40 81 23 7 82 1 11 72 81 49 16 22 
13 18 12 0 13 28 30 60 29 52 42 19 28 4 37 31 
16 15 15 3 16 25 33 63 26 55 45 16 25 7 40 34 
47 16 46 34 47 6 64 94 5 86 76 15 6 38 71 65 
26 57 27 39 26 67 9 21 68 13 3 58 67 35 2 8 
39 8 38 26 39 2 56 86 3 78 68 7 2 30 63 57 
8 39 9 21 8 49 9 39 50 31 21 40 49 17 16 10 
42 11 41 29 42 1 59 89 0 81 71 10 1 33 66 60 
35 66 36 48 35 76 18 12 77 4 6 67 76 44 11 17 
33 64 34 46 33 74 16 14 75 6 4 65 74 42 9 15 
23 8 22 10 23 18 40 70 19 62 52 9 18 14 47 41 
44 75 45 57 44 85 27 3 86 5 15 76 85 53 20 26 
8 23 7 5 8 33 25 55 34 47 37 24 33 1 32 26 

64 52 1 15 22 1 11 69 22 43 9 38 74 21 17 51 
48 36 17 1 6 15 27 53 6 27 7 22 58 5 1 35 
48 36 17 1 6 15 27 53 6 27 7 22 58 5 1 35 
12 24 77 61 54 75 87 7 54 33 67 38 2 55 59 25 
41 29 24 8 1 22 34 46 1 20 14 15 51 2 6 28 
44 32 21 5 2 19 31 49 2 23 11 18 54 1 3 31 
75 63 10 26 33 12 0 80 33 54 20 49 85 32 28 62 
2 10 63 47 40 61 73 7 40 19 53 24 12 41 45 11 
67 55 2 18 25 4 8 72 25 46 12 41 77 24 20 54 
20 8 45 29 22 43 55 25 22 1 35 6 30 23 27 7 
70 58 5 21 28 7 5 75 28 49 15 44 80 27 23 57 
7 19 72 56 49 70 82 2 49 28 62 33 3 50 54 20 
5 17 70 54 47 68 80 0 47 26 60 31 5 48 52 18 
51 39 14 2 9 12 24 56 9 30 4 25 61 8 4 38 
16 28 81 65 58 79 91 11 58 37 71 42 6 59 63 29 
36 24 29 13 6 27 39 41 6 15 19 10 46 7 11 23 

1 3 57 5 2 8 46 81 10 25 21 57 10 68 36 76 
17 19 41 11 18 8 30 65 6 9 5 41 26 52 20 60 
17 19 41 11 18 8 30 65 6 9 5 41 26 52 20 60 
77 79 19 71 78 68 30 5 66 51 55 19 86 8 40 0 
24 26 34 18 25 15 23 58 13 2 2 34 33 45 13 53 
21 23 37 15 22 12 26 61 10 5 1 37 30 48 16 56 
10 8 68 16 9 19 57 92 21 36 32 68 1 79 47 87 
63 65 5 57 64 54 16 19 52 37 41 5 72 6 26 14 
2 0 60 8 1 11 49 84 13 28 24 60 7 71 39 79 
45 47 13 39 46 36 2 37 34 19 23 13 54 24 8 32 
5 3 63 11 4 14 52 87 16 31 27 63 4 74 42 82 
72 74 14 66 73 63 25 10 61 46 50 14 81 3 35 5 
70 72 12 64 71 61 23 12 59 44 48 12 79 1 33 7 
14 16 44 8 15 5 33 68 3 12 8 44 23 55 23 63 
81 83 23 75 82 72 34 1 70 55 59 23 90 12 44 4 
29 31 29 23 30 20 18 53 18 3 7 29 38 40 8 48 

67 73 30 1 39 23 6 51 32 22 8 24 21 60 22 13 
51 57 14 17 23 7 22 35 16 6 24 8 5 44 6 3 
51 57 14 17 23 7 22 35 16 6 24 8 5 44 6 3 
