4 6 

48 39 73 93 
34 25 59 79 
8 1 33 53 
9 0 34 54 

82 23 28 4 
68 9 14 10 
42 17 12 36 
43 16 11 35 

83 50 27 49 
69 36 13 35 
43 10 13 9 
44 11 12 10 

73 40 78 79 
59 26 64 65 
33 0 38 39 
34 1 39 40 

89 13 32 25 
75 1 18 11 
49 27 8 15 
50 26 7 14 

34 25 20 44 
43 16 11 35 
9 50 45 69 
11 70 65 89 

35 2 21 1 
44 11 12 10 
10 23 46 24 
10 43 66 44 

25 8 30 31 
34 1 39 40 
0 33 5 6 
20 53 15 14 

41 35 16 23 
50 26 7 14 
16 60 41 48 
4 80 61 68 

1 32 55 33 
60 27 4 26 
55 22 1 21 
79 46 23 45 

9 42 4 3 
50 17 55 56 
45 12 50 51 
69 36 74 75 

7 69 50 57 
66 10 9 2 
61 15 4 3 
85 9 28 21 

10 43 5 4 
23 10 28 29 
46 13 51 52 
24 9 29 30 

6 70 51 58 
39 37 18 25 
62 14 5 2 
40 36 17 24 

16 60 41 48 
49 27 8 15 
11 65 46 53 
10 66 47 54 

