3 10 

3 5 10 
10 12 17 
1 1 6 

7 8 1 
14 15 8 
3 4 3 

7 0 14 
14 7 21 
3 4 10 

8 11 4 
15 18 11 
4 7 0 

1 4 10 
8 11 17 
3 0 6 

2 6 7 
5 1 0 
6 10 11 

7 1 9 
14 8 16 
3 3 5 

3 5 10 
10 2 17 
1 9 6 

6 7 8 
1 0 15 
10 11 4 

4 5 2 
2 3 4 
3 2 9 

4 3 11 
2 5 9 
3 10 4 

5 8 1 
3 6 1 
2 1 6 

2 1 7 
4 1 5 
9 6 0 

5 9 10 
7 11 12 
12 16 17 

4 2 6 
2 4 4 
3 9 1 

0 8 7 
2 10 5 
7 15 0 

9 10 5 
11 12 3 
16 17 2 

0 7 7 
1 8 6 
6 1 13 

1 4 3 
0 3 4 
7 10 3 

6 3 3 
7 4 2 
0 3 9 

9 13 14 
10 14 15 
3 7 8 

0 6 2 
1 7 1 
6 0 8 

4 12 3 
5 13 2 
2 6 9 

13 14 1 
14 15 0 
7 8 7 

1 4 3 
8 11 4 
6 3 10 

6 3 3 
1 4 10 
13 10 4 

9 13 14 
2 6 7 
16 20 21 

0 6 2 
7 1 9 
7 13 5 

4 12 3 
3 5 10 
11 19 4 

13 14 1 
6 7 8 
20 21 6 

7 4 2 
10 7 1 
3 0 6 

10 14 15 
13 17 18 
6 10 11 

1 7 1 
4 10 2 
3 3 5 

5 13 2 
8 16 1 
1 9 6 

14 15 0 
17 18 3 
10 11 4 

3 7 8 
6 10 11 
12 16 17 

6 0 8 
3 3 5 
3 9 1 

2 6 9 
1 9 6 
7 15 0 

7 8 7 
10 11 4 
16 17 2 

9 3 11 
13 7 15 
14 8 16 

5 3 12 
9 1 16 
10 2 17 

4 5 10 
0 1 14 
1 0 15 

4 12 3 
2 6 9 
6 14 1 

13 14 1 
7 8 7 
15 16 1 

9 10 5 
1 2 13 
16 17 2 

