3 9 

10 50 48 
25 85 83 
12 72 70 

8 7 39 
43 42 4 
30 29 17 

38 7 21 
3 28 14 
16 15 1 

44 4 11 
79 39 24 
66 26 11 

28 10 13 
7 25 22 
6 12 9 

8 31 41 
43 4 6 
30 9 19 

42 28 44 
77 63 79 
64 50 66 

46 20 2 
81 15 37 
68 2 24 

18 17 29 
42 43 89 
40 41 87 

28 3 11 
88 57 71 
86 55 69 

54 14 1 
6 46 61 
4 44 59 

18 0 3 
78 60 63 
76 58 61 

18 21 31 
42 81 91 
40 79 89 

52 38 54 
8 22 6 
6 20 4 

56 10 12 
4 70 48 
2 68 46 

46 15 29 
45 14 28 
1 32 18 

36 4 19 
37 3 18 
83 43 28 

36 18 21 
35 17 20 
11 29 26 

0 39 49 
1 38 48 
47 8 2 

34 20 36 
35 21 37 
81 67 83 

38 28 6 
39 27 5 
85 19 41 

82 42 27 
51 11 4 
65 25 10 

10 28 25 
21 3 6 
7 11 8 

46 7 3 
15 24 34 
29 10 20 

80 66 82 
49 35 51 
63 49 65 

84 18 40 
53 13 9 
67 1 23 

72 54 57 
32 14 17 
17 1 2 

36 75 85 
4 35 45 
19 20 30 

2 16 0 
38 24 40 
53 39 55 

2 64 42 
42 24 2 
57 9 13 

36 3 13 
18 21 31 
21 18 28 

70 56 72 
52 38 54 
55 41 57 

74 8 30 
56 10 12 
59 7 15 

34 20 36 
73 59 75 
83 69 85 

38 28 6 
77 11 33 
87 21 43 

4 62 40 
18 48 26 
2 64 42 

